symbol,companyname,companycode,Revenue Sep 2022,EBITDA Sep 2022,Profit Sep 2022,Margin Sep 2022,Revenue Jun 2022,EBITDA Jun 2022,Profit Jun 2022,Margin Jun 2022,Revenue Mar 2022,EBITDA Mar 2022,Profit Mar 2022,Margin Mar 2022,Revenue Dec 2021,EBITDA Dec 2021,Profit Dec 2021,Margin Dec 2021,Revenue Sep 2021,EBITDA Sep 2021,Profit Sep 2021,Margin Sep 2021,Revenue Jun 2021,EBITDA Jun 2021,Profit Jun 2021,Margin Jun 2021,Revenue Mar 2021,EBITDA Mar 2021,Profit Mar 2021,Margin Mar 2021,Revenue Dec 2020,EBITDA Dec 2020,Profit Dec 2020,Margin Dec 2020,Revenue Sep 2020,EBITDA Sep 2020,Profit Sep 2020,Margin Sep 2020,Revenue Jun 2020,EBITDA Jun 2020,Profit Jun 2020,Margin Jun 2020,Revenue Mar 2020,EBITDA Mar 2020,Profit Mar 2020,Margin Mar 2020,Revenue Dec 2019,EBITDA Dec 2019,Profit Dec 2019,Margin Dec 2019,Revenue Sep 2019,EBITDA Sep 2019,Profit Sep 2019,Margin Sep 2019,Revenue Jun 2019,EBITDA Jun 2019,Profit Jun 2019,Margin Jun 2019,Revenue Mar 2019,EBITDA Mar 2019,Profit Mar 2019,Margin Mar 2019,Revenue Dec 2018,EBITDA Dec 2018,Profit Dec 2018,Margin Dec 2018,Revenue Sep 2018,EBITDA Sep 2018,Profit Sep 2018,Margin Sep 2018,Revenue Jun 2018,EBITDA Jun 2018,Profit Jun 2018,Margin Jun 2018,Revenue Sep 2015,EBITDA Sep 2015,Profit Sep 2015,Margin Sep 2015,Revenue Jun 2015,EBITDA Jun 2015,Profit Jun 2015,Margin Jun 2015,Revenue Mar 2018,EBITDA Mar 2018,Profit Mar 2018,Margin Mar 2018,Revenue Dec 2017,EBITDA Dec 2017,Profit Dec 2017,Margin Dec 2017,Revenue Sep 2017,EBITDA Sep 2017,Profit Sep 2017,Margin Sep 2017,Revenue Jun 2017,EBITDA Jun 2017,Profit Jun 2017,Margin Jun 2017,Revenue Mar 2017,EBITDA Mar 2017,Profit Mar 2017,Margin Mar 2017,Revenue Dec 2016,EBITDA Dec 2016,Profit Dec 2016,Margin Dec 2016,Revenue Sep 2016,EBITDA Sep 2016,Profit Sep 2016,Margin Sep 2016,Revenue Jun 2016,EBITDA Jun 2016,Profit Jun 2016,Margin Jun 2016,Revenue Mar 2016,EBITDA Mar 2016,Profit Mar 2016,Margin Mar 2016,Revenue Dec 2015,EBITDA Dec 2015,Profit Dec 2015,Margin Dec 2015,Revenue Mar 2015,EBITDA Mar 2015,Profit Mar 2015,Margin Mar 2015,Revenue Dec 2014,EBITDA Dec 2014,Profit Dec 2014,Margin Dec 2014,Revenue Sep 2014,EBITDA Sep 2014,Profit Sep 2014,Margin Sep 2014,Revenue Jun 2014,EBITDA Jun 2014,Profit Jun 2014,Margin Jun 2014,Revenue Mar 2014,EBITDA Mar 2014,Profit Mar 2014,Margin Mar 2014,Revenue Dec 2013,EBITDA Dec 2013,Profit Dec 2013,Margin Dec 2013,Revenue Sep 2013,EBITDA Sep 2013,Profit Sep 2013,Margin Sep 2013,Revenue Jun 2013,EBITDA Jun 2013,Profit Jun 2013,Margin Jun 2013,Revenue Mar 2013,EBITDA Mar 2013,Profit Mar 2013,Margin Mar 2013,Revenue Dec 2012,EBITDA Dec 2012,Profit Dec 2012,Margin Dec 2012,Revenue Sep 2012,EBITDA Sep 2012,Profit Sep 2012,Margin Sep 2012,Revenue Jun 2012,EBITDA Jun 2012,Profit Jun 2012,Margin Jun 2012,Revenue Dec 2011,EBITDA Dec 2011,Profit Dec 2011,Margin Dec 2011,Revenue Mar 2012,EBITDA Mar 2012,Profit Mar 2012,Margin Mar 2012,Revenue Sep 2011,EBITDA Sep 2011,Profit Sep 2011,Margin Sep 2011,Revenue Jun 2011,EBITDA Jun 2011,Profit Jun 2011,Margin Jun 2011,Revenue Mar 2011,EBITDA Mar 2011,Profit Mar 2011,Margin Mar 2011,Revenue Dec 2010,EBITDA Dec 2010,Profit Dec 2010,Margin Dec 2010,Revenue Sep 2010,EBITDA Sep 2010,Profit Sep 2010,Margin Sep 2010,Revenue Jun 2010,EBITDA Jun 2010,Profit Jun 2010,Margin Jun 2010,Revenue Mar 2010,EBITDA Mar 2010,Profit Mar 2010,Margin Mar 2010,Revenue Dec 2009,EBITDA Dec 2009,Profit Dec 2009,Margin Dec 2009,Revenue Sep 2009,EBITDA Sep 2009,Profit Sep 2009,Margin Sep 2009,Revenue Mar 2009,EBITDA Mar 2009,Profit Mar 2009,Margin Mar 2009,Revenue Dec 2008,EBITDA Dec 2008,Profit Dec 2008,Margin Dec 2008,Revenue Sep 2008,EBITDA Sep 2008,Profit Sep 2008,Margin Sep 2008,Revenue Jun 2008,EBITDA Jun 2008,Profit Jun 2008,Margin Jun 2008,Revenue Mar 2008,EBITDA Mar 2008,Profit Mar 2008,Margin Mar 2008,Revenue Dec 2007,EBITDA Dec 2007,Profit Dec 2007,Margin Dec 2007,Revenue Sep 2007,EBITDA Sep 2007,Profit Sep 2007,Margin Sep 2007,Revenue Jun 2007,EBITDA Jun 2007,Profit Jun 2007,Margin Jun 2007,Revenue Dec 2006,EBITDA Dec 2006,Profit Dec 2006,Margin Dec 2006,Revenue Jun 2009,EBITDA Jun 2009,Profit Jun 2009,Margin Jun 2009,Revenue Jun 2005,EBITDA Jun 2005,Profit Jun 2005,Margin Jun 2005,Revenue Mar 2007,EBITDA Mar 2007,Profit Mar 2007,Margin Mar 2007,Revenue Sep 2006,EBITDA Sep 2006,Profit Sep 2006,Margin Sep 2006,Revenue Jun 2006,EBITDA Jun 2006,Profit Jun 2006,Margin Jun 2006,Revenue Mar 2006,EBITDA Mar 2006,Profit Mar 2006,Margin Mar 2006,Revenue Dec 2005,EBITDA Dec 2005,Profit Dec 2005,Margin Dec 2005,Revenue Sep 2005,EBITDA Sep 2005,Profit Sep 2005,Margin Sep 2005
SUNDRMFAST,sundramfasteners,SF23,1401.65,155.36,116.78,11.08,1410.12,176.90,138.03,12.55,1339.84,142.02,107.43,10.6,1207.53,143.59,110.00,11.89,1242.26,171.15,123.91,13.78,1112.43,153.84,120.49,13.83,1241.47,191.62,140.80,15.43,1078.51,185.14,143.70,17.17,863.51,133.68,103.64,15.48,362.76,-29.16,-25.43,-8.04,808.47,79.00,53.39,9.77,799.35,85.14,104.92,10.65,861.11,110.04,71.33,12.78,1136.28,148.81,96.89,13.1,1091.89,154.76,112.80,14.17,1111.04,175.22,116.52,15.77,1128.03,177.00,117.58,15.69,1065.10,165.33,112.07,15.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNFLAG,sunflagironsteelcompany,SIS05,885.51,142.41,94.86,16.08,896.52,50.17,920.39,5.6,648.98,58.60,40.69,9.03,696.26,68.82,42.36,9.88,685.61,98.49,65.38,14.37,667.41,96.13,68.02,14.4,555.44,86.19,79.24,15.52,648.18,62.40,46.96,9.63,489.43,45.14,29.52,9.22,198.50,-10.50,-15.45,-5.29,417.49,36.61,43.92,8.77,436.56,38.02,23.43,8.71,466.93,34.84,21.15,7.46,486.11,14.95,4.11,3.08,528.45,23.07,10.38,4.37,533.75,41.20,22.73,7.72,611.22,65.02,36.87,10.64,556.07,70.61,40.64,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.11,14.95,4.11,3.08,380.35,31.04,13.30,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNTECK,sunteckrealty,SR05,80.75,7.69,-1.82,9.52,143.50,43.07,22.27,30.01,155.99,0.88,-9.76,0.56,128.10,32.87,12.42,25.66,136.32,34.89,16.87,25.59,92.74,19.29,4.39,20.8,191.09,37.65,9.89,19.7,204.65,43.58,21.01,21.29,142.75,29.77,14.70,20.85,60.72,8.87,2.92,14.61,91.56,8.08,1.49,8.82,193.92,49.25,33.89,25.4,134.75,40.64,29.92,30.16,174.60,60.14,35.39,34.44,269.70,88.20,60.55,32.7,195.09,84.53,51.30,43.33,180.31,77.52,53.92,42.99,211.08,111.19,75.10,52.68,,,,,,,,,206.68,106.95,62.14,51.75,201.50,88.53,59.19,43.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPERHOUSE,superhouse,SL,218.99,6.96,5.78,3.18,175.39,6.45,5.73,3.68,189.36,12.93,12.06,6.83,155.28,10.61,6.58,6.83,163.96,7.96,6.32,4.85,141.87,11.77,6.48,8.3,164.98,4.39,4.06,2.66,157.47,14.26,10.22,9.06,144.60,13.64,10.58,9.43,69.69,0.75,-0.46,1.08,119.02,6.21,5.08,5.22,167.93,9.59,8.90,5.71,157.55,8.25,6.67,5.24,151.84,6.68,5.60,4.4,152.23,6.78,2.68,4.45,173.27,11.71,2.71,6.76,176.70,13.48,8.90,7.63,165.62,11.62,6.61,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPRAJIT,suprajitengineering,SE15,716.06,54.76,45.75,7.65,645.18,30.25,27.32,4.69,505.92,61.39,48.64,12.13,479.27,39.69,31.72,8.28,493.67,65.43,49.55,13.25,361.62,34.88,43.16,9.65,512.97,67.41,57.51,13.14,507.27,72.03,51.63,14.2,443.14,59.11,48.08,13.34,177.47,-18.59,-14.51,-10.48,389.00,40.46,2.97,10.4,412.28,35.20,31.19,8.54,398.19,39.82,44.96,10.0,363.37,38.45,24.85,10.58,431.13,52.89,41.73,12.27,405.62,50.32,39.20,12.41,391.40,42.99,24.06,10.98,361.75,45.58,28.81,12.6,,,,,,,,,406.40,63.96,56.34,15.74,366.29,48.65,28.24,13.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPREMEIND,supremeindustries,SI48,2086.60,82.28,63.46,3.94,2205.98,207.23,155.85,9.39,2557.09,332.61,254.25,13.01,1945.11,260.41,195.07,13.39,1928.54,253.66,189.60,13.15,1342.08,165.91,125.14,12.36,2084.59,454.94,380.04,21.82,1843.80,346.64,259.49,18.8,1374.78,203.55,148.44,14.81,1053.89,66.33,44.18,6.29,1430.49,220.56,110.31,15.42,1373.32,169.39,122.63,12.33,1270.90,121.07,128.58,9.53,1436.83,117.82,74.64,8.2,1530.91,153.85,112.96,10.05,1410.41,130.16,86.21,9.23,1320.81,169.85,104.75,12.86,1345.71,143.02,130.36,10.63,,,,,,,,,1471.26,245.39,166.14,16.68,1278.30,154.97,95.83,12.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPREMEINF,supremeinfrastructureindia,SII03,,,,,21.83,-2.84,-216.50,-13.01,9.04,3.48,-143.87,38.5,39.46,-11.06,-212.15,-28.03,32.75,-4.46,-252.30,-13.62,42.39,-3.55,-222.05,-8.37,95.94,16.79,-373.59,17.5,56.80,-69.18,-252.32,-121.8,78.18,3.62,-107.71,4.63,32.53,-11.16,-176.71,-34.31,26.29,-43.91,-249.59,-167.02,86.97,-11.03,-155.15,-12.68,67.02,-2.96,-155.42,-4.42,140.38,7.91,-183.90,5.63,182.82,-17.80,-375.53,-9.74,,,,,,,,,189.60,13.24,-536.39,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SURANAT&P,suranatelecompower,ST12,5.08,0.05,0.23,0.98,8.58,3.24,8.72,37.76,8.49,1.91,2.38,22.5,8.63,3.35,2.26,38.82,5.16,0.75,0.13,14.53,7.16,3.01,3.15,42.04,8.18,1.42,0.97,17.36,9.42,2.56,1.03,27.18,5.05,0.81,0.28,16.04,6.98,2.07,1.13,29.66,8.03,0.62,0.63,7.72,5.92,1.17,1.18,19.76,6.68,-0.26,3.48,-3.89,8.10,3.26,1.62,40.25,7.15,1.74,0.99,24.34,10.13,5.39,3.55,53.21,8.36,1.18,0.30,14.11,8.76,2.51,0.91,28.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SURYAROSNI,suryaroshni,SR01,1984.21,100.13,68.04,5.05,1839.89,42.06,22.24,2.29,2301.38,124.40,82.81,5.41,2030.30,69.90,40.49,3.44,1945.66,73.41,44.32,3.77,1453.48,66.79,37.30,4.6,1721.88,91.85,58.54,5.33,1578.17,89.13,55.62,5.65,1374.24,73.28,41.92,5.33,887.10,22.37,2.23,2.52,1338.65,63.48,29.80,4.74,1398.36,71.07,31.07,5.08,1322.55,58.34,22.48,4.41,1411.49,57.84,19.20,4.1,1704.49,95.20,44.04,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SURYVANSPG,suryavanshispinningmills,SSM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.98,-3.85,-4.78,-5.92,61.57,1.45,0.26,2.36,71.76,1.75,0.21,2.44,66.15,1.62,0.24,2.45,69.37,-0.75,0.70,-1.08,74.84,-0.70,-3.25,-0.94,60.37,-4.26,-5.88,-7.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUTLEJTEX,sutlejtextilesindustries,STI9,819.57,56.33,31.31,6.87,845.99,99.79,45.38,11.8,890.46,92.06,51.64,10.34,813.21,58.63,36.52,7.21,786.05,64.73,41.68,8.23,586.74,42.14,20.39,7.18,677.12,43.64,27.77,6.44,549.44,18.35,11.52,3.34,,,,,191.81,-48.82,-38.23,-25.45,536.40,-11.57,-13.80,-2.16,581.95,32.57,17.43,5.6,638.70,32.22,16.64,5.04,659.60,17.81,7.43,2.7,618.17,19.56,10.42,3.16,663.07,26.82,15.32,4.04,702.39,42.70,24.61,6.08,630.14,22.11,7.91,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUVEN,suvenlifesciences,SLS01,4.39,-23.32,-23.18,-531.21,3.54,-22.66,-16.33,-640.11,4.22,-20.82,-20.80,-493.36,4.43,-33.70,-33.69,-760.72,1.18,-28.65,-28.30,-2427.97,2.01,-43.61,-39.21,-2169.65,1.56,-22.65,-21.61,-1451.92,1.51,-27.75,-24.39,-1837.75,8.98,-18.67,-15.66,-207.91,1.43,-15.26,-10.49,-1067.13,8.66,-26.12,-25.56,-301.62,2.77,-28.52,-22.81,-1029.6,1.39,-22.50,-19.81,-1618.71,198.99,53.89,26.21,27.08,2.38,-49.00,-39.43,-2058.82,2.11,-20.75,-14.40,-983.41,89.52,4.71,3.87,5.26,191.66,39.91,26.02,20.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUVENPHAR,suvenpharmaceuticals,SP19,278.40,87.85,72.06,31.56,338.80,139.38,107.54,41.14,363.85,146.60,91.67,40.29,391.59,175.51,160.07,44.82,300.99,112.60,79.52,37.41,263.80,105.62,81.43,40.04,259.16,85.38,64.45,32.94,274.93,129.39,97.63,47.06,237.39,90.99,65.33,38.33,238.23,105.02,81.20,44.08,184.76,70.29,53.21,38.04,178.71,74.05,51.55,41.44,272.93,119.95,89.48,43.95,197.39,96.96,74.54,49.12,250.92,116.06,74.82,46.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUVIDHAA,suvidhaainfoserve,SI84,6.12,-1.65,-1.65,-26.96,5.66,-0.91,-0.65,-16.08,8.32,-4.48,1.59,-53.85,7.64,-0.53,0.74,-6.94,7.94,-3.34,-3.34,-42.07,14.15,-1.56,-1.49,-11.02,16.69,-11.66,-5.85,-69.86,17.20,0.06,2.07,0.35,31.91,-0.88,1.01,-2.76,41.58,-1.79,-1.26,-4.3,,,,,79.42,-2.56,-2.06,-3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUZLON,suzlonenergy,SE17,1437.75,106.76,56.47,7.43,1380.68,155.61,2432.55,11.27,2474.47,139.20,-192.92,5.63,1596.87,222.81,36.77,13.95,1355.62,171.45,-13.34,12.65,1141.78,96.15,3.30,8.42,1136.00,133.92,-60.02,11.79,937.52,79.09,-111.14,8.44,724.51,42.73,669.84,5.9,522.93,20.16,-398.34,3.86,655.10,-480.66,-834.14,-73.37,653.57,-323.88,-743.03,-49.56,809.01,-442.08,-777.52,-54.64,833.15,-31.72,-336.70,-3.81,1421.19,20.86,-293.42,1.47,1090.68,209.72,-38.62,19.23,1194.99,-320.58,-625.76,-26.83,1271.60,-260.60,-573.29,-20.49,,,,,,,,,2236.11,116.87,-484.07,5.23,2203.86,265.06,-48.45,12.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVOGL,svogloilgasenergy,SVO01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.18,-84.31,-212.92,-182.57,39.32,-60.95,-160.85,-155.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.73,-103.73,-214.77,-290.32,47.27,-172.93,-326.34,-365.83,53.61,-56.60,-165.08,-105.58,55.32,-109.54,-114.95,-198.01,48.66,-91.28,-193.40,-187.59,45.33,-253.46,-154.37,-559.14,51.79,-90.52,-192.31,-174.78,86.36,-69.06,-200.10,-79.97,157.88,-24.88,-143.53,-15.76,322.78,67.62,-39.50,20.95,271.69,69.75,-11.31,25.67,294.33,97.82,28.21,33.23,350.71,130.42,45.02,37.19,379.22,72.73,16.99,19.18,357.39,148.78,91.60,41.63,322.11,89.52,33.26,27.79,408.57,148.44,68.31,36.33,410.33,163.51,62.23,39.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVPGLOB,svpglobaltextiles,SM18,294.10,17.12,-20.35,5.82,273.06,-6.27,-37.15,-2.3,527.55,-12.42,-49.98,-2.35,406.69,68.16,41.23,16.76,405.74,71.78,40.85,17.69,405.94,64.21,39.19,15.82,436.09,-65.30,38.26,-14.97,370.55,56.55,33.29,15.26,363.99,29.51,10.75,8.11,91.83,-30.53,-57.45,-33.25,296.26,18.25,-8.28,6.16,385.94,51.76,24.72,13.41,384.45,47.18,24.32,12.27,288.84,30.96,10.10,10.72,95.62,40.26,9.39,42.1,265.94,34.92,11.72,13.13,398.24,35.86,13.10,9.0,588.83,35.20,12.01,5.98,,,,,,,,,792.81,39.62,12.42,5.0,701.77,46.05,20.08,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWANENERGY,swanenergy,SM09,143.47,-16.87,-57.99,-11.76,260.38,-12.55,-49.51,-4.82,312.31,6.69,-41.52,2.14,69.28,-5.45,-39.50,-7.87,59.45,6.50,-37.34,10.93,46.16,-9.71,-39.53,-21.04,106.13,5.38,-59.24,5.07,97.80,10.08,1.29,10.31,87.45,8.14,-8.94,9.31,29.08,2.44,-1.72,8.39,105.00,9.23,-5.62,8.79,95.39,9.36,-1.56,9.81,71.39,9.29,0.99,13.01,69.04,9.66,1.36,13.99,97.41,6.93,-39.33,7.11,89.84,10.78,-0.46,12.0,91.94,4.54,0.69,4.94,612.42,41.47,33.12,6.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWELECTES,swelectenergysystems,NPS,158.01,16.44,6.31,10.4,69.22,2.50,-2.71,3.61,158.95,14.74,12.30,9.27,113.22,22.37,18.67,19.76,66.65,4.23,5.03,6.35,52.29,-1.77,-3.58,-3.38,78.55,4.36,-4.47,5.55,58.61,4.55,8.91,7.76,52.13,7.82,10.16,15.0,63.24,5.40,11.45,8.54,63.06,-0.89,-14.88,-1.41,63.01,0.31,2.15,0.49,70.45,3.90,5.98,5.54,55.70,-5.45,-3.43,-9.78,45.78,-0.39,2.09,-0.85,45.97,-1.16,2.39,-2.52,55.51,-3.56,-1.14,-6.41,78.06,2.44,1.10,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.75,-1.40,1.02,-2.04,62.89,1.49,0.67,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETWORK,swissmilitaryconsumergoods,N03,27.91,1.70,1.29,6.09,25.40,1.80,1.66,7.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,-0.38,-0.37,-41.76,0.26,-0.48,-0.47,-184.62,0.40,-0.51,-0.51,-127.5,0.53,-0.26,-0.24,-49.06,0.33,-0.22,-0.22,-66.67,0.30,-0.30,-0.26,-100.0,0.31,-0.24,-0.02,-77.42,0.15,-0.47,-0.20,-313.33,0.51,-0.07,-0.07,-13.73,,,,,,,,,0.79,-0.96,-0.74,-121.52,,,,,,,,,,,,,,,,,,,,,0.30,-0.47,-0.22,-156.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
